application_number;application_date;registration_date;application_language_code;second_language_code;expiry_date;name
21842;018064329;2019-05-14;2019-08-28;en;it;2029-05-14;FANTASIA VENETA
21843;018064330;2019-05-14;2019-09-26;en;fr;2029-05-14;Fyinton
21844;018064335;2019-05-14;2019-08-31;en;fr;2029-05-14;ALTAVOL
21845;018064336;2019-05-14;2019-09-26;en;fr;2029-05-14;TYLINK
21846;018064337;2019-05-14;2019-08-31;en;fr;2029-05-14;APGRADA
21847;018064338;2019-05-14;2019-08-31;en;fr;2029-05-14;GRATIFEXT
21848;018064339;2019-05-14;2019-09-03;en;fr;2029-05-14;MODYLUS
21849;018064340;2019-05-14;2019-08-31;en;fr;2029-05-14;PENZEVO
21850;018064341;2019-05-14;2019-10-26;en;fr;2029-05-14;SLOSH
21851;018064342;2019-05-14;2019-09-11;en;fr;2029-05-14;OMPLIZ
21852;018064344;2019-05-14;2019-08-31;en;fr;2029-05-14;UPLYFTA
21853;018064345;2019-05-14;2019-08-31;en;fr;2029-05-14;UNEOME
21854;018064346;2019-05-14;2019-10-22;en;fr;2029-05-14;TRESSENY
21855;018064348;2019-05-14;2019-08-31;en;fr;2029-05-14;UNOREADY
21856;018064349;2019-05-14;2019-08-31;en;fr;2029-05-14;VENCEUM
21857;018064351;2019-05-14;2019-11-08;de;en;2029-05-14;EUROPATH MICROSCOPE
21858;018064353;2019-05-14;2019-12-03;en;fr;2029-05-14;THE SCORE
21859;018064355;2019-05-14;2019-09-26;en;es;2029-05-14;CACHAÇA CAMINHOS DE SANTIAGO DO NORTE
21860;018064356;2019-05-14;2019-08-30;en;fr;2029-05-14;Foto Master
21861;018064360;2019-05-14;2019-09-26;en;es;2029-05-14;CACHAÇA SANTIAGO DO NORTE
21862;018064363;2019-05-14;2019-12-11;it;en;2029-05-14;RISTRUCTA
21863;018064365;2019-05-14;2019-06-06;en;de;2029-05-14;SAFI KILIMA
21864;018064366;2019-05-14;2019-12-02;nl;en;2029-05-14;{ASSET}
21865;018064367;2019-05-14;2019-08-31;de;en;2029-05-14;GOLPIRA
21866;018064370;2019-05-14;2019-11-02;it;en;2029-05-14;NUMBERBOTS
21867;018064371;2019-05-14;2019-10-24;it;en;2029-05-14;NUMBERTEAM
21868;018064373;2019-05-14;2019-12-14;en;it;2029-05-14;Geomiq
21869;018064374;2019-05-14;2019-09-21;en;fr;2029-05-14;N.S.O. GROUP
21870;018064376;2019-05-14;2019-10-04;en;fr;2029-05-14;WHAT A
21871;018064378;2019-05-14;2019-08-28;sv;en;2029-05-14;Lika Olika
21872;018064379;2019-05-14;2019-10-03;de;en;2029-05-14;AUS ERLESEN
21873;018064380;2019-05-14;2019-10-03;en;fr;2029-05-14;ZTRACTOR
21874;018064382;2019-05-14;2019-10-04;fr;en;2029-05-14;Mediatech.CX
21875;018064384;2019-05-14;2019-08-31;de;en;2029-05-14;IOY
21876;018064390;2019-05-13;2019-08-30;de;en;2029-05-13;PALStex
21877;018064393;2019-05-13;2019-09-28;fi;en;2029-05-13;CRASH ART
21878;018064397;2019-05-13;2019-10-15;en;de;2029-05-13;Jannaty Tammora
21879;018064398;2019-05-13;2019-10-09;en;de;2029-05-13;DANCE
21880;018064400;2019-05-13;2019-10-15;en;de;2029-05-13;Katakit Choco Twist
21881;018064401;2019-05-13;2020-02-29;en;it;2029-05-13;QuiCur
21882;018064402;2019-05-13;2020-02-26;en;de;2029-05-13;HUMHUM
21883;018064405;2019-05-13;2019-10-15;en;de;2029-05-13;KATAKIT
21884;018064408;2019-05-13;2019-10-15;en;de;2029-05-13;ROMBA
21885;018064410;2019-05-13;2019-10-05;en;fr;2029-05-13;MIND & LIFE EUROPE
21886;018064412;2019-05-13;2020-02-26;en;de;2029-05-13;Katakit Lavita
21887;018064414;2019-05-13;2019-10-02;en;fr;2029-05-13;KLEIN TOOLS
21888;018064418;2019-05-13;2019-10-03;en;de;2029-05-13;GEOFORCE
21889;018064420;2019-05-13;2019-08-24;it;en;2029-05-13;HIGHTUDE
21890;018064421;2019-05-13;2019-10-03;en;de;2029-05-13;GEOHEAD
21891;018064425;2019-05-13;2019-08-24;hu;en;2029-05-13;Nexways
21892;018064431;2019-05-13;2019-09-18;en;fr;2029-05-13;MOVIAN
21893;018064432;2019-05-13;2019-08-28;hu;en;2029-05-13;Your Success in Motion
21894;018064434;2019-05-13;2019-10-03;en;fr;2029-05-13;IMBRIA
21895;018064437;2019-05-13;2019-10-17;de;en;2029-05-13;Dr. Grandel VITAMIN INFUSION
21896;018064440;2019-05-13;2019-10-15;en;fr;2029-05-13;WILFRIED MARTENS CENTRE FOR EUROPEAN STUDIES
21897;018064443;2019-05-13;2019-09-24;fr;en;2029-05-13;POP IN THE CITY
21898;018064447;2019-05-13;2019-08-28;en;fr;2029-05-13;NOVOCIDE
21899;018064450;2019-05-13;2019-10-03;en;fr;2029-05-13;NOCOCIDE
21900;018064452;2019-05-13;2019-09-11;fr;en;2029-05-13;BEBOOTH
21901;018064454;2019-06-21;2020-05-22;et;en;2029-06-21;Spacelab
21902;018064458;2019-05-13;2019-10-11;et;en;2029-05-13;DAGMARKET
21903;018064461;2019-05-13;2019-11-29;en;de;2029-05-13;FINDUS
21904;018064466;2019-05-13;2019-08-28;sv;en;2029-05-13;Hanoe
21905;018064467;2019-05-13;2019-10-22;fr;en;2029-05-13;WALABY
21906;018064468;2019-05-14;2019-09-24;en;fr;2029-05-14;CONE OF SHAME
21907;018064469;2019-05-14;2019-10-09;en;fr;2029-05-14;FLOCK STARS
21908;018064471;2019-05-14;2019-11-23;it;en;2029-05-14;WAWEPIKI
21909;018064472;2019-05-14;2019-10-04;de;en;2029-05-14;ACCELERATOUR
21910;018064474;2019-05-14;2019-08-30;en;fr;2029-05-14;FBA
21911;018064481;2019-05-14;2019-09-26;nl;en;2029-05-14;TRAVALON
21912;018064482;2019-05-14;2020-08-06;de;en;2029-05-14;naiture
21913;018064483;2019-05-14;2019-08-28;en;de;2029-05-14;CINEFLEX
21914;018064484;2019-05-14;2019-08-30;en;de;2029-05-14;Kaspars Kambala
21915;018064488;2019-05-14;2019-09-03;en;it;2029-05-14;HUAWEI HongMeng
21916;018064489;2019-05-14;2019-09-28;en;de;2029-05-14;Belgian Chill
21917;018064490;2019-05-14;2019-09-21;en;de;2029-05-14;STRAAL
21918;018064491;2019-05-14;2019-09-28;en;de;2029-05-14;Amorosa
21919;018064492;2019-05-14;2019-08-28;et;en;2029-05-14;Sori Brewing
21920;018064495;2019-05-14;2019-10-31;en;fr;2029-05-14;CONVERSARI
21921;018064497;2019-05-14;2019-11-08;it;en;2029-05-14;NAVALIT
21922;018064499;2019-05-14;2019-08-30;it;en;2029-05-14;OSOSO
21923;018064505;2019-05-14;2020-09-12;en;it;2029-05-14;FIT YOUR SPACE
21924;018064506;2019-05-14;2019-08-28;es;en;2029-05-14;ADSFLY MEDIA
21925;018064509;2019-05-14;2019-09-05;en;fr;2029-05-14;SETON MOTION
21926;018064512;2019-05-14;2019-09-05;en;es;2029-05-14;AOTSR
21927;018064513;2019-05-14;2020-08-12;en;de;2029-05-14;AURUM SIGNATURE STUDIOS
21928;018064514;2019-05-14;2019-10-22;nl;en;2029-05-14;Bar Claes
21929;018064515;2019-05-14;2019-09-05;en;es;2029-05-14;penggps
21930;018064516;2019-05-14;2019-09-10;en;es;2029-05-14;AgoraDirect
21931;018064519;2019-05-14;2020-01-18;de;en;2029-05-14;ISOFER
21932;018064520;2019-05-14;2019-09-28;de;en;2029-05-14;Speed Lite
21933;018064522;2019-05-14;2019-10-04;de;en;2029-05-14;toynamics
21934;018064523;2019-05-14;2019-10-09;de;en;2029-05-14;PAUDAR
21935;018064526;2019-05-14;2019-09-26;de;en;2029-05-14;Smart Adapt
21936;018064527;2019-05-14;2019-08-28;lt;en;2029-05-14;HUMANITY AND NATURE ARE ONE
21937;018064528;2019-05-14;2019-08-30;de;en;2029-05-14;LIQUID STAGING
21938;018064534;2019-05-14;2019-09-14;en;fr;2029-05-14;SKYBEAM
21939;018064535;2019-05-14;2020-05-15;sv;en;2029-05-14;Axessa
21940;018064536;2019-05-14;2019-10-03;en;fr;2029-05-14;SYNC
21941;018064538;2019-05-14;2019-08-30;es;en;2029-05-14;TECASA
21942;018064543;2019-06-17;2019-11-05;de;en;2029-06-17;cirak
21943;018064544;2019-05-14;2019-09-28;de;en;2029-05-14;Starlight
21944;018064545;2019-05-14;2019-09-05;pl;en;2029-05-14;luminastil
21945;018064547;2019-05-14;2019-09-24;en;de;2029-05-14;ACTION SPINS
21946;018064548;2019-05-14;2019-09-20;fi;en;2029-05-14;VALIO DELISH
21947;018064549;2019-05-14;2020-02-27;sv;en;2029-05-14;RootPrep
21948;018064551;2019-05-14;2020-02-28;de;en;2029-05-14;Zugspitze
21949;018064552;2019-05-14;2019-10-03;en;de;2029-05-14;GIVING LAYER
21950;018064554;2019-05-14;2019-10-04;de;en;2029-05-14;JALOUSTORE
21951;018064558;2019-05-14;2019-09-25;en;fr;2029-05-14;Moleculargrip
21952;018064561;2019-05-14;2019-10-09;en;fr;2029-05-14;DREAM MOVER
21953;018064562;2019-05-14;2019-09-24;en;de;2029-05-14;WHEEL OF WISHES
21954;018064563;2019-05-14;2019-10-03;en;fr;2029-05-14;NUVEYLAR
21955;018064565;2019-05-14;2019-10-03;en;fr;2029-05-14;NUSTENDI
21956;018064567;2019-05-14;2019-10-03;en;fr;2029-05-14;NOLVENIR
21957;018064568;2019-05-14;2019-09-10;en;fr;2029-05-14;TISHAVI
21958;018064570;2019-05-14;2019-10-03;en;fr;2029-05-14;NILEMDO
21959;018064571;2019-05-14;2019-09-10;en;fr;2029-05-14;PURE SHOTS TOTAL REHAB AMPOULE
21960;018064573;2019-05-14;2019-08-28;en;fr;2029-05-14;Arcade Food Theatre
21961;018064574;2019-05-14;2019-10-03;en;fr;2029-05-14;DOCTOR GOGGLE
21962;018064575;2019-05-14;2019-12-18;fr;en;2029-05-14;ADP
21963;018064578;2019-05-14;2019-09-24;en;es;2029-05-14;Uvanidad
21964;018064579;2019-05-14;2019-09-24;en;es;2029-05-14;Corchua
21965;018064582;2019-05-14;2019-09-24;en;es;2029-05-14;Alicuecano
21966;018064583;2019-05-14;2019-10-09;en;de;2029-05-14;LEVI'S RED TAB
21967;018064584;2019-05-14;2019-10-03;en;fr;2029-05-14;ELASTIC TEAMS
21968;018064585;2019-05-14;2019-08-28;it;en;2029-05-14;VOYNICH
21969;018064587;2019-05-14;2019-09-28;en;it;2029-05-14;KINGDOMS AND BLASTS
21970;018064588;2019-05-14;2019-08-28;en;de;2029-05-14;Fundstack
21971;018064589;2019-05-14;2019-08-30;de;en;2029-05-14;Allgäu Walser Card
21972;018064590;2019-05-14;2019-10-02;en;de;2029-05-14;PANVIEW
21973;018064591;2019-05-14;2019-10-04;fr;en;2029-05-14;AUGMANTED
21974;018064595;2019-05-15;2019-09-10;de;en;2029-05-15;TEMPLE OF RA
21975;018064596;2019-05-15;2019-11-13;de;fr;2029-05-15;DBQ
21976;018064598;2019-05-15;2019-08-31;de;en;2029-05-15;FLEXODROM
21977;018064599;2019-05-15;2019-10-31;en;es;2029-05-15;NEXELIS
21978;018064603;2019-05-15;2019-10-03;de;en;2029-05-15;KIND KIT
21979;018064606;2019-05-15;2019-12-18;es;en;2029-05-15;LUMINO
21980;018064609;2019-05-15;2019-09-13;fr;en;2029-05-15;EQUILIPREL
21981;018064611;2019-05-15;2019-08-30;de;en;2029-05-15;Securepoint Unified Security
21982;018064612;2019-05-15;2019-10-22;es;en;2029-05-15;AFOSFOL
21983;018064613;2019-05-15;2019-08-30;en;de;2029-05-15;BKSDMAN
21984;018064614;2019-05-15;2020-09-11;cs;en;2029-05-15;NanoCare
21985;018064615;2019-05-15;2019-09-13;fr;en;2029-05-15;QUILIPREL
21986;018064616;2019-05-15;2019-10-23;de;en;2029-05-15;CYTOBALANCE
21987;018064621;2019-05-15;2019-08-30;en;de;2029-05-15;hypersoniq
21988;018064622;2019-05-15;2019-10-03;de;en;2029-05-15;Fierce
21989;018064628;2019-05-15;2019-09-13;en;es;2029-05-15;Allraymed
21990;018064629;2019-05-15;2019-10-03;en;fr;2029-05-15;TREATS FROM THE EARTH
21991;018064632;2019-05-15;2019-08-30;en;es;2029-05-15;NUTRISEAL
21992;018064633;2019-05-15;2019-08-30;en;fr;2029-05-15;MD3 Advanced Skincare
21993;018064637;2019-05-15;2019-10-04;en;fr;2029-05-15;V-Tech
21994;018064653;2019-05-13;2019-09-10;da;en;2029-05-13;DIESELLA
21995;018064654;2019-05-13;2019-09-17;de;en;2029-05-13;PINOT ROYALE
21996;018064656;2019-05-13;2019-10-03;nl;en;2029-05-13;CONFIBUILD
21997;018064658;2019-05-13;2019-09-17;nl;en;2029-05-13;ESTANE
21998;018064660;2019-05-13;2019-10-03;en;it;2029-05-13;INFINITY-LOCK
21999;018064664;2019-05-13;2019-08-30;de;en;2029-05-13;HAWARA
22000;018064672;2019-05-13;2019-08-24;en;fr;2029-05-13;CBDT
22001;018064677;2019-05-13;2019-10-02;en;fr;2029-05-13;DECIBEL PARTNERS
22002;018064678;2019-05-13;2019-10-30;en;es;2029-05-13;PaperEx
22003;018064679;2019-05-13;2019-09-10;en;fr;2029-05-13;SPRING DIZZY
22004;018064680;2019-05-13;2019-08-28;sv;en;2029-05-13;bubotree
22005;018064681;2019-05-14;2019-08-28;en;it;2029-05-14;QUNPON
22006;018064682;2019-05-14;2019-09-25;en;de;2029-05-14;PROGLUTROL
22007;018064688;2019-05-14;2019-09-10;de;en;2029-05-14;EMI PATCH
22008;018064690;2019-05-14;2019-08-28;de;en;2029-05-14;ABC JOKER CHEM Beschichtung
22009;018064691;2019-05-14;2019-08-30;de;en;2029-05-14;ABC ZIRRUS CHEM Versiegelung
22010;018064693;2019-05-14;2019-10-09;en;it;2029-05-14;iTACT
22011;018064694;2019-05-14;2019-09-05;de;en;2029-05-14;Koestler
22012;018064696;2019-05-14;2019-10-30;en;es;2029-05-14;MOM PROJECT
22013;018064697;2019-05-14;2019-08-30;en;de;2029-05-14;Gaga city
22014;018064698;2019-05-14;2019-08-28;en;de;2029-05-14;hkcnma.com
22015;018064700;2019-05-14;2019-09-05;it;en;2029-05-14;QUANTA SYSTEM MIXED TECHNOLOGY
22016;018064702;2019-05-14;2019-10-25;en;fr;2029-05-14;MAG-PLAY
22017;018064703;2019-05-14;2019-10-11;en;de;2029-05-14;Uniquin
22018;018064704;2019-05-14;2019-10-09;fr;en;2029-05-14;ACCESS STORE
22019;018064707;2019-05-14;2019-10-11;en;fr;2029-05-14;TWIN2TWIN
22020;018064708;2019-05-14;2019-08-28;en;fr;2029-05-14;Magene
22021;018064710;2019-05-14;2019-10-03;de;en;2029-05-14;menred
22022;018064721;2019-05-14;2019-12-13;it;en;2029-05-14;FINCONSULTECH
22023;018064724;2019-05-14;2019-10-04;fr;en;2029-05-14;MIND TIME
22024;018064726;2019-05-14;2019-08-30;en;de;2029-05-14;VisionMaster Net
22025;018064727;2019-05-14;2019-08-28;en;it;2029-05-14;Core T90
22026;018064729;2019-05-14;2019-10-03;en;de;2029-05-14;BCON+
22027;018064730;2019-05-14;2019-09-24;de;en;2029-05-14;ISI NITRO
22028;018064731;2019-05-14;2019-10-31;en;es;2029-05-14;CARMEL CLOTHING
22029;018064734;2019-05-14;2019-10-04;fr;en;2029-05-14;VOLTAERO
22030;018064735;2019-05-14;2020-03-24;es;en;2029-05-14;SERENDIPHIA
22031;018064738;2019-05-14;2019-10-08;es;en;2029-05-14;PEPE TWIST
22032;018064739;2019-05-14;2020-01-16;en;it;2029-05-14;ECOMESH
22033;018064740;2019-05-14;2019-08-28;fr;en;2029-05-14;spectralys
22034;018064741;2019-05-14;2020-01-16;en;fr;2029-05-14;APHRODITE
22035;018064748;2019-05-14;2019-10-03;en;de;2029-05-14;Dr Michael Prager
22036;018064749;2019-05-14;2019-10-09;de;en;2029-05-14;es | Tmatik
22037;018064752;2019-05-14;2019-09-21;en;de;2029-05-14;LANEXO
22038;018064753;2019-05-14;2019-10-08;de;en;2029-05-14;Udo Lindenberg
22039;018064755;2019-05-14;2019-09-24;fr;en;2029-05-14;ZENITECH
22040;018064756;2019-05-14;2019-11-01;de;en;2029-05-14;BOX4U
22041;018064758;2019-05-14;2019-09-26;de;en;2029-05-14;CrownsNestRecords
22042;018064759;2019-05-14;2019-08-27;en;it;2029-05-14;Core T50
22043;018064767;2019-05-14;2019-09-11;hu;en;2029-05-14;ICE'N'GO
22044;018064771;2019-05-14;2019-11-01;nl;en;2029-05-14;SPOTIFILE
22045;018064772;2019-05-14;2019-09-24;en;de;2029-05-14;ARMOR FLEX
22046;018064773;2019-05-14;2019-08-27;en;it;2029-05-14;Core T70
22047;018064775;2019-05-14;2019-09-10;it;en;2029-05-14;CASTELLI LE BONTA' DELLA NATURA
22048;018064777;2019-05-14;2019-08-31;de;en;2029-05-14;Gymtelligence
22049;018064778;2019-05-14;2019-09-10;it;en;2029-05-14;CASTELLI LE BONTA' FRESCHE E NATURALI
22050;018064784;2019-05-14;2019-10-04;fr;en;2029-05-14;YOOBIC
22051;018064788;2019-05-14;2019-10-03;fr;en;2029-05-14;GOLIBRO
22052;018064790;2019-05-14;2020-05-22;en;fr;2029-05-14;Slot Football
22053;018064791;2019-05-14;2019-08-30;de;en;2029-05-14;LEMONADZ
22054;018064793;2019-05-14;2019-08-30;en;de;2029-05-14;Decorstar
22055;018064794;2019-05-14;2019-09-24;en;fr;2029-05-14;CRAZY PAYS
22056;018064795;2019-05-14;2020-03-10;en;de;2029-05-14;Torchbeam
22057;018064799;2019-05-14;2019-08-28;sv;en;2029-05-14;ISLAND BULLDOG
22058;018064800;2019-05-14;2019-10-04;en;it;2029-05-14;PLATOON
22059;018064801;2019-05-14;2019-10-03;it;en;2029-05-14;RITO PURO
22060;018064802;2019-05-14;2019-08-31;de;en;2029-05-14;Méiyou yányu
22061;018064806;2019-05-14;2019-09-03;en;de;2029-05-14;CyberMinute
22062;018064809;2019-05-15;2019-08-31;es;en;2029-05-15;Drop & Click
22063;018064810;2019-05-15;2019-08-30;en;fr;2029-05-15;AYNEFY
22064;018064813;2019-05-15;2019-10-12;en;it;2029-05-15;COUGAR ALWAYS WATERPROOF
22065;018064820;2019-05-15;2019-10-24;fr;en;2029-05-15;GREENTAPS
22066;018064823;2019-08-26;2019-12-21;sl;en;2029-08-26;FUMIS AIR
22067;018064824;2019-05-15;2019-10-02;de;en;2029-05-15;INSYS icom Data Suite
22068;018064827;2019-05-15;2019-09-26;es;en;2029-05-15;TORRES BRANDY ZERO CHALLENGE
22069;018064830;2019-05-15;2019-11-16;en;es;2029-05-15;RKINC
22070;018064831;2019-05-15;2019-10-03;de;en;2029-05-15;ID-Pack
22071;018064832;2019-05-15;2019-09-27;en;fr;2029-05-15;SMART FINGERPRINT
22072;018064833;2019-05-15;2019-09-25;fr;it;2029-05-15;FORTE PHARMA SLIM BOOSTER
22073;018064834;2019-05-15;2019-11-30;it;en;2029-05-15;GIOVESONE
22074;018064835;2019-05-15;2019-08-30;de;en;2029-05-15;CREOFANT
22075;018064838;2019-05-15;2019-10-09;en;fr;2029-05-15;MOCASEC
22076;018064839;2019-05-15;2019-11-08;it;en;2029-05-15;SALTAMACCHIA
22077;018064841;2019-05-15;2019-08-30;en;de;2029-05-15;ProLarv
22078;018064843;2019-05-15;2019-10-30;es;en;2029-05-15;METROPOLITAN COWORKING
22079;018064844;2019-05-15;2019-08-30;en;de;2029-05-15;GloLarv
22080;018064846;2019-05-15;2019-10-09;de;en;2029-05-15;MEDEL
22081;018064849;2019-05-15;2019-09-13;en;es;2029-05-15;TIX
22082;018064851;2019-05-15;2019-08-31;it;en;2029-05-15;AGRICANTO
22083;018064853;2019-05-15;2019-11-08;en;fr;2029-05-15;ATWELL SUITES AN IHG HOTEL
22084;018064855;2019-05-15;2019-10-08;es;en;2029-05-15;CLOKIO
22085;018064861;2019-05-15;2019-10-30;fr;en;2029-05-15;MYPEUGEOT
22086;018064862;2019-05-15;2019-09-18;en;de;2029-05-15;HOOFER CRAZ-E-LITE
22087;018064868;2019-05-15;2019-09-24;en;de;2029-05-15;MIXPEEL
22088;018064870;2019-05-15;2019-10-03;it;en;2029-05-15;PEDON
22089;018064872;2019-05-15;2019-10-03;en;fr;2029-05-15;ID Quantique
22090;018064873;2019-05-15;2019-10-03;en;fr;2029-05-15;IDQ
22091;018064877;2019-05-15;2020-06-10;en;fr;2029-05-15;Cerberis
22092;018064878;2019-05-15;2019-10-03;en;fr;2029-05-15;Quantis
22093;018064882;2019-05-15;2019-08-30;pl;en;2029-05-15;Cogision
22094;018064884;2019-05-15;2019-09-20;fr;en;2029-05-15;TRANSILEX
22095;018064885;2019-05-15;2020-02-19;en;de;2029-05-15;ENCYCLOPÆDIA IRANICA FOUNDATION
22096;018064886;2019-05-15;2020-01-09;en;fr;2029-05-15;MINE
22097;018064889;2019-05-15;2020-01-09;en;fr;2029-05-15;SAYMINE
22098;018064891;2019-05-15;2019-10-03;nl;en;2029-05-15;LITTLE LIZARD GREENS
22099;018064895;2019-05-15;2019-09-24;de;en;2029-05-15;DIGITRUSION
22100;018064898;2019-05-15;2019-09-26;en;fr;2029-05-15;SECURE SCORE
22101;018064899;2019-05-15;2019-09-24;de;en;2029-05-15;DIGITRUDER
22102;018064901;2019-05-15;2019-10-04;de;en;2029-05-15;JUJI
22103;018064902;2019-05-15;2019-09-28;en;fr;2029-05-15;ACTIVASE
22104;018064933;2019-05-09;2019-08-24;it;en;2029-05-09;CARAPACS
22105;018065013;2019-05-10;2019-08-24;en;de;2029-05-10;energynation
22106;018065033;2019-05-14;2019-08-30;en;es;2029-05-14;REAL TOUCH
22107;018065034;2019-07-31;2020-05-22;pl;en;2029-07-31;Maderm
22108;018065035;2019-05-14;2019-08-30;de;en;2029-05-14;BABY-O-MAT
22109;018065037;2019-05-14;2019-08-30;fr;en;2029-05-14;Coran Arc-en-ciel (Rainbow Quran)
22110;018065040;2019-05-15;2020-05-22;sl;en;2029-05-15;NÜL
22111;018065042;2019-05-15;2019-10-04;fr;en;2029-05-15;Trencare
22112;018065044;2019-05-15;2019-10-29;pl;en;2029-05-15;MODOROTA
22113;018065045;2019-05-15;2019-10-05;de;en;2029-05-15;biosanica
22114;018065047;2019-05-15;2019-10-03;en;fr;2029-05-15;WILDGOOD
22115;018065053;2019-05-15;2019-09-21;nl;en;2029-05-15;Travel Wild
22116;018065054;2019-05-15;2019-09-10;en;de;2029-05-15;Peeled
22117;018065057;2019-05-15;2019-10-24;fr;en;2029-05-15;RIOS
22118;018065060;2019-05-15;2019-08-30;en;de;2029-05-15;Witmotion
22119;018065061;2019-05-15;2020-05-22;nl;en;2029-05-15;MONALBUMPHOTO
22120;018065062;2019-05-15;2019-08-30;en;it;2029-05-15;Allbestaye
22121;018065064;2019-05-15;2019-08-30;lt;en;2029-05-15;Jet MS
22122;018065066;2019-05-15;2019-10-05;en;es;2029-05-15;BEMOPRO
22123;018065067;2019-05-15;2019-09-06;en;fr;2029-05-15;SEA, CREAM & SUN
22124;018065071;2019-05-15;2020-10-20;en;it;2029-05-15;WOKOO
22125;018065073;2019-05-15;2019-10-30;es;en;2029-05-15;CORTIESTOR
22126;018065074;2019-05-15;2019-09-06;sv;en;2029-05-15;EAB
22127;018065075;2019-05-15;2019-10-03;en;fr;2029-05-15;Cenlang
22128;018065076;2019-05-15;2019-12-14;en;it;2029-05-15;GOOSELY
22129;018065079;2019-05-15;2019-10-03;en;fr;2029-05-15;KItipeng
22130;018065082;2019-05-15;2019-10-04;de;en;2029-05-15;PXL+
22131;018065083;2019-05-15;2019-11-02;de;en;2029-05-15;GARDIGO
22132;018065084;2019-05-15;2019-10-03;en;fr;2029-05-15;WORMENG
22133;018065086;2019-05-15;2019-08-30;en;fr;2029-05-15;MERMAZING
22134;018065087;2019-05-15;2019-11-08;pl;en;2029-05-15;NOTEDECO
22135;018065089;2019-05-15;2019-10-05;de;en;2029-05-15;HS1
22136;018065093;2019-05-15;2020-05-22;en;de;2029-05-15;CHARAH
22137;018065096;2019-05-15;2019-09-03;en;es;2029-05-15;HTGS
22138;018065097;2019-05-15;2020-01-21;en;it;2029-05-15;AD 1085
22139;018065098;2019-05-15;2019-10-09;de;en;2029-05-15;T/4-Connect
22140;018065099;2019-05-15;2019-10-19;en;de;2029-05-15;IPOHUB
22141;018065104;2019-05-15;2019-09-26;de;en;2029-05-15;Kaufland Card - Good things come easy.
22142;018065105;2019-05-15;2019-08-30;en;fr;2029-05-15;CANDY POP
22143;018065110;2019-05-15;2019-10-25;it;en;2029-05-15;KING OF MY DATA
22144;018065111;2019-05-15;2019-08-30;de;en;2029-05-15;BRIGHTSCOPE
22145;018065112;2019-05-15;2020-01-09;en;de;2029-05-15;Small Talk Big Questions
22146;018065113;2019-05-15;2019-09-28;en;fr;2029-05-15;MEDIOLANUM PREMIUM PLAN 2.0
22147;018065114;2019-05-15;2019-10-02;en;fr;2029-05-15;MEDIOLANUM LIFE PLUS
22148;018065117;2019-05-15;2019-08-28;en;fr;2029-05-15;EFFACLAR DUO (+)
22149;018065122;2019-05-15;2019-08-31;it;en;2029-05-15;KnowShape
22150;018065125;2019-05-15;2019-12-18;en;de;2029-05-15;KEYLEMON
22151;018065127;2019-05-15;2019-08-28;de;en;2029-05-15;TREASURE CHEST
22152;018065128;2019-05-15;2019-12-14;en;fr;2029-05-15;Grand Crü
22153;018065130;2019-05-15;2019-10-03;de;en;2029-05-15;Leitwolf
22154;018065131;2019-05-15;2019-11-01;de;en;2029-05-15;Flamefield
22155;018065133;2019-05-15;2019-10-05;da;en;2029-05-15;BRIDGEPROOF
22156;018065135;2019-05-15;2019-09-11;sv;en;2029-05-15;Neon City
22157;018065138;2019-05-15;2019-09-03;es;en;2029-05-15;Nodrizza
22158;018065141;2019-05-15;2019-08-27;es;en;2029-05-15;ECOWAVE
22159;018065143;2019-05-15;2019-10-03;de;en;2029-05-15;patchworx
22160;018065146;2019-05-15;2019-11-06;en;it;2029-05-15;SERAPIAN
22161;018065147;2019-05-15;2019-09-25;en;fr;2029-05-15;MINDS ALIVE
22162;018065149;2019-05-15;2019-11-07;pt;en;2029-05-15;Kilawmanjaro
22163;018065153;2019-05-15;2019-10-04;en;de;2029-05-15;KUMIAI
22164;018065156;2019-05-15;2019-11-19;en;es;2029-05-15;WIZARDING PASSPORT
22165;018065157;2019-05-15;2019-11-09;en;es;2029-05-15;WIZARDING WEEKLY
22166;018065158;2019-05-15;2019-11-27;en;es;2029-05-15;WIZARDING WEDNESDAY
22167;018065159;2019-05-15;2019-11-13;en;es;2029-05-15;WIZARDING WIRE
22168;018065161;2019-05-15;2019-11-09;en;es;2029-05-15;PUFFS
22169;018065162;2019-05-16;2019-08-31;en;fr;2029-05-16;FiftyFigs
22170;018065163;2019-05-16;2019-08-30;en;de;2029-05-16;RHKC
22171;018065164;2019-05-16;2019-08-30;en;it;2029-05-16;Miphiya
22172;018065172;2019-05-16;2020-01-29;de;en;2029-05-16;SEHBAR
22173;018065175;2019-05-16;2019-10-04;de;en;2029-05-16;KOLONNE NULL
22174;018065179;2019-05-16;2019-09-27;en;de;2029-05-16;CLEO MEDITERRANEO
22175;018065183;2019-05-16;2019-09-05;it;en;2029-05-16;cromateria
22176;018065186;2019-05-16;2019-10-11;en;fr;2029-05-16;XK
